Year,State,LGA,Season,Temperature (°C),Precipitation (mm),Weather Event,Crop 1,Crop 2,Crop 3,Planting to Harvest Duration Crop 1 (Months),Planting to Harvest Duration Crop 2 (Months),Planting to Harvest Duration Crop 3 (Months),Planting Season Crop 1,Planting Season Crop 2,Planting Season Crop 3,Effect on Crop 1,Effect on Crop 2,Effect on Crop 3,Yield Impact Crop 1 (%),Yield Impact Crop 2 (%),Yield Impact Crop 3 (%)
2022,Kogi,Okehi,Dry,28.6,92,Normal,Maize,Yam,Cassava,3,9,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Kogi,Okene,Wet,26.6,1341,Flood,Cassava,Maize,Yam,10,3,9,Wet,Wet,Wet,Crop Failure,Reduced Yield,Crop Failure,-50,-35,-50
2022,Kogi,Okene,Dry,28.1,77,Normal,Yam,Rice,Cassava,9,4,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Kogi,Olamaboro,Wet,28,1348,Flood,Yam,Rice,Cassava,9,4,10,Wet,Wet,Wet,Crop Failure,Reduced Yield,Crop Failure,-50,-40,-50
2022,Kogi,Olamaboro,Dry,28.2,59,Drought,Cassava,Rice,Yam,11,5,10,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-25,-50,-25
2022,Kogi,Omala,Wet,26.9,1522,Flood,Maize,Rice,Cassava,3,4,10,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-35,-40,-50
2022,Kogi,Omala,Dry,27.7,71,Drought,Maize,Rice,Cassava,4,5,11,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-25
2022,Kogi,Yagba East,Wet,27.2,1533,Normal,Cassava,Yam,Rice,10,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Kogi,Yagba East,Dry,28.4,72,Normal,Cassava,Yam,Maize,10,9,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2022,Kogi,Yagba West,Wet,26.8,1242,Flood,Maize,Yam,Rice,3,9,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-35,-50,-40
2022,Kogi,Yagba West,Dry,28.6,99,Normal,Cassava,Rice,Yam,10,4,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Kwara,Asa,Wet,27.9,1259,Flood,Rice,Maize,Yam,4,3,9,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-40,-35,-50
2022,Kwara,Asa,Dry,28.6,93,Normal,Cassava,Yam,Maize,10,9,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2022,Kwara,Baruten,Wet,27.8,1436,Normal,Yam,Cassava,Rice,9,10,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Kwara,Baruten,Dry,28,54,Normal,Rice,Cassava,Maize,4,10,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2022,Kwara,Edu,Wet,27.6,1208,Flood,Rice,Yam,Maize,4,9,3,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-40,-50,-35
2022,Kwara,Edu,Dry,27.7,64,Drought,Rice,Cassava,Yam,5,11,10,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-25,-25
2022,Kwara,Ekiti,Wet,27.4,1368,Flood,Yam,Maize,Cassava,9,3,10,Wet,Wet,Wet,Crop Failure,Reduced Yield,Crop Failure,-50,-35,-50
2022,Kwara,Ekiti,Dry,28.4,74,Normal,Cassava,Yam,Rice,10,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Kwara,Ifelodun,Wet,27.1,1541,Flood,Yam,Maize,Cassava,9,3,10,Wet,Wet,Wet,Crop Failure,Reduced Yield,Crop Failure,-50,-35,-50
2022,Kwara,Ifelodun,Dry,28.9,55,Normal,Yam,Maize,Rice,9,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Kwara,Ilorin East,Wet,27.4,1436,Flood,Cassava,Maize,Yam,10,3,9,Wet,Wet,Wet,Crop Failure,Reduced Yield,Crop Failure,-50,-35,-50
2022,Kwara,Ilorin East,Dry,28.8,53,Drought,Cassava,Yam,Rice,11,10,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-25,-25,-50
2022,Kwara,Ilorin South,Wet,27.2,1282,Flood,Yam,Rice,Maize,9,4,3,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-40,-35
2022,Kwara,Ilorin South,Dry,27.7,83,Drought,Yam,Cassava,Maize,10,11,4,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Reduced Yield,-25,-25,-30
2022,Kwara,Ilorin West,Wet,27.7,1240,Flood,Maize,Rice,Cassava,3,4,10,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-35,-40,-50
2022,Kwara,Ilorin West,Dry,28.5,79,Normal,Yam,Rice,Cassava,9,4,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Kwara,Irepodun,Wet,27.9,1460,Normal,Maize,Rice,Cassava,3,4,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Kwara,Irepodun,Dry,28,52,Drought,Yam,Cassava,Rice,10,11,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-25,-25,-50
2022,Kwara,Isin,Wet,27.2,1150,Normal,Cassava,Rice,Yam,10,4,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Kwara,Isin,Dry,28.1,77,Drought,Rice,Yam,Maize,5,10,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-25,-30
2022,Kwara,Kaiama,Wet,27.8,1460,Flood,Cassava,Yam,Rice,10,9,4,Wet,Wet,Wet,Crop Failure,Crop Failure,Reduced Yield,-50,-50,-40
2022,Kwara,Kaiama,Dry,27.6,53,Normal,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Kwara,Moro,Wet,27,1296,Flood,Yam,Maize,Cassava,9,3,10,Wet,Wet,Wet,Crop Failure,Reduced Yield,Crop Failure,-50,-35,-50
2022,Kwara,Moro,Dry,27.9,55,Drought,Maize,Rice,Cassava,4,5,11,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-25
2022,Kwara,Offa,Wet,27.4,1565,Flood,Cassava,Yam,Maize,10,9,3,Wet,Wet,Wet,Crop Failure,Crop Failure,Reduced Yield,-50,-50,-35
2022,Kwara,Offa,Dry,28.8,89,Drought,Cassava,Yam,Rice,11,10,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-25,-25,-50
2022,Kwara,Oke Ero,Wet,26.8,1494,Flood,Maize,Cassava,Yam,3,10,9,Wet,Wet,Wet,Reduced Yield,Crop Failure,Crop Failure,-35,-50,-50
2022,Kwara,Oke Ero,Dry,28.5,53,Drought,Yam,Maize,Cassava,10,4,11,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Reduced Yield,-25,-30,-25
2022,Kwara,Oyun,Wet,27.6,1552,Normal,Rice,Cassava,Yam,4,10,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Kwara,Oyun,Dry,28.4,53,Drought,Rice,Maize,Cassava,5,4,11,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-25
2022,Kwara,Pategi,Wet,27.8,1557,Normal,Cassava,Rice,Maize,10,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2022,Kwara,Pategi,Dry,27.5,68,Normal,Cassava,Maize,Yam,10,3,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Lagos,Agege,Wet,27.1,1820,Flood,Yam,Maize,Rice,9,3,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-35,-40
2022,Lagos,Agege,Dry,28.9,95,Normal,Maize,Yam,Rice,3,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Lagos,Ajeromi-Ifelodun,Wet,26.9,1744,Flood,Yam,Cassava,Maize,9,10,3,Wet,Wet,Wet,Crop Failure,Crop Failure,Reduced Yield,-50,-50,-35
2022,Lagos,Ajeromi-Ifelodun,Dry,29,123,Normal,Rice,Yam,Maize,4,9,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2022,Lagos,Alimosho,Wet,27,1930,Normal,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Lagos,Alimosho,Dry,28,115,Normal,Maize,Cassava,Rice,3,10,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Lagos,Amuwo-Odofin,Wet,26.9,1721,Flood,Yam,Rice,Cassava,9,4,10,Wet,Wet,Wet,Crop Failure,Reduced Yield,Crop Failure,-50,-40,-50
2022,Lagos,Amuwo-Odofin,Dry,29.2,102,Normal,Cassava,Maize,Yam,10,3,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Lagos,Apapa,Wet,27.1,1739,Normal,Yam,Maize,Rice,9,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Lagos,Apapa,Dry,28.3,94,Normal,Yam,Cassava,Rice,9,10,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Lagos,Badagry,Wet,26.6,1841,Flood,Rice,Maize,Yam,4,3,9,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-40,-35,-50
2022,Lagos,Badagry,Dry,29.5,123,Normal,Maize,Rice,Cassava,3,4,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Lagos,Epe,Wet,27.4,1752,Flood,Maize,Rice,Cassava,3,4,10,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-35,-40,-50
2022,Lagos,Epe,Dry,29.5,93,Normal,Maize,Yam,Rice,3,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Lagos,Eti Osa,Wet,26.6,1832,Flood,Yam,Cassava,Rice,9,10,4,Wet,Wet,Wet,Crop Failure,Crop Failure,Reduced Yield,-50,-50,-40
2022,Lagos,Eti Osa,Dry,28.9,144,Normal,Rice,Maize,Cassava,4,3,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Lagos,Ibeju-Lekki,Wet,27,1662,Flood,Rice,Cassava,Yam,4,10,9,Wet,Wet,Wet,Reduced Yield,Crop Failure,Crop Failure,-40,-50,-50
2022,Lagos,Ibeju-Lekki,Dry,28.2,114,Normal,Maize,Yam,Rice,3,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Lagos,Ifako-Ijaiye,Wet,26.6,1670,Flood,Rice,Cassava,Maize,4,10,3,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-40,-50,-35
2022,Lagos,Ifako-Ijaiye,Dry,28.8,143,Normal,Rice,Cassava,Yam,4,10,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Lagos,Ikeja,Wet,27.2,1948,Normal,Cassava,Yam,Rice,10,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Lagos,Ikeja,Dry,28.9,133,Normal,Cassava,Yam,Maize,10,9,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2022,Lagos,Ikorodu,Wet,27.3,1910,Flood,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-35,-40
2022,Lagos,Ikorodu,Dry,28.1,115,Normal,Yam,Cassava,Rice,9,10,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Lagos,Kosofe,Wet,26.6,1920,Flood,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-35,-40
2022,Lagos,Kosofe,Dry,29.4,88,Normal,Maize,Yam,Rice,3,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Lagos,Lagos Island,Wet,26.6,1977,Flood,Maize,Yam,Rice,3,9,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-35,-50,-40
2022,Lagos,Lagos Island,Dry,29.5,131,Normal,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Lagos,Lagos Mainland,Wet,26.7,1797,Flood,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-35,-40
2022,Lagos,Lagos Mainland,Dry,28.1,122,Normal,Maize,Rice,Yam,3,4,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Lagos,Mushin,Wet,26.7,1954,Flood,Cassava,Rice,Yam,10,4,9,Wet,Wet,Wet,Crop Failure,Reduced Yield,Crop Failure,-50,-40,-50
2022,Lagos,Mushin,Dry,28.1,117,Normal,Maize,Rice,Yam,3,4,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Lagos,Ojo,Wet,26.5,1729,Flood,Yam,Rice,Cassava,9,4,10,Wet,Wet,Wet,Crop Failure,Reduced Yield,Crop Failure,-50,-40,-50
2022,Lagos,Ojo,Dry,29.1,114,Normal,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Lagos,Oshodi-Isolo,Wet,27.2,1892,Flood,Rice,Yam,Maize,4,9,3,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-40,-50,-35
2022,Lagos,Oshodi-Isolo,Dry,29,95,Normal,Maize,Rice,Cassava,3,4,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Lagos,Shomolu,Wet,27.1,1938,Normal,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Lagos,Shomolu,Dry,28,106,Normal,Yam,Rice,Cassava,9,4,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Lagos,Surulere,Wet,27.2,1602,Normal,Yam,Maize,Rice,9,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Lagos,Surulere,Dry,28.1,104,Normal,Cassava,Yam,Maize,10,9,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2022,Nasarawa,Akwanga,Wet,26.7,1126,Flood,Maize,Rice,Cassava,3,4,10,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-35,-40,-50
2022,Nasarawa,Akwanga,Dry,27.8,68,Drought,Cassava,Rice,Maize,11,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-25,-50,-30
2022,Nasarawa,Awe,Wet,27.7,1297,Normal,Cassava,Yam,Rice,10,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Nasarawa,Awe,Dry,28.6,65,Drought,Cassava,Rice,Maize,11,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-25,-50,-30
2022,Nasarawa,Doma,Wet,27.6,1531,Flood,Rice,Maize,Cassava,4,3,10,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-40,-35,-50
2022,Nasarawa,Doma,Dry,27.8,51,Drought,Maize,Rice,Cassava,4,5,11,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-25
2022,Nasarawa,Karu,Wet,26.7,1291,Normal,Rice,Cassava,Maize,4,10,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2022,Nasarawa,Karu,Dry,29,93,Drought,Cassava,Maize,Yam,11,4,10,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Reduced Yield,-25,-30,-25
2022,Nasarawa,Keana,Wet,27.7,1433,Flood,Maize,Rice,Cassava,3,4,10,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-35,-40,-50
2022,Nasarawa,Keana,Dry,28.3,60,Drought,Yam,Maize,Rice,10,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-25,-30,-50
2022,Nasarawa,Keffi,Wet,27.4,1151,Flood,Rice,Yam,Cassava,4,9,10,Wet,Wet,Wet,Reduced Yield,Crop Failure,Crop Failure,-40,-50,-50
2022,Nasarawa,Keffi,Dry,28.7,100,Drought,Maize,Cassava,Rice,4,11,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-25,-50
2022,Nasarawa,Kokona,Wet,26.7,1345,Normal,Yam,Maize,Rice,9,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Nasarawa,Kokona,Dry,28.4,67,Normal,Maize,Yam,Rice,3,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Nasarawa,Lafia,Wet,26.9,1289,Normal,Rice,Yam,Cassava,4,9,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Nasarawa,Lafia,Dry,27.9,81,Drought,Maize,Yam,Cassava,4,10,11,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Reduced Yield,-30,-25,-25
2022,Nasarawa,Nasarawa,Wet,28,1360,Flood,Maize,Yam,Cassava,3,9,10,Wet,Wet,Wet,Reduced Yield,Crop Failure,Crop Failure,-35,-50,-50
2022,Nasarawa,Nasarawa,Dry,28,69,Normal,Rice,Cassava,Maize,4,10,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2022,Nasarawa,Nasarawa Egon,Wet,26.6,1485,Normal,Rice,Yam,Cassava,4,9,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Nasarawa,Nasarawa Egon,Dry,28.1,100,Drought,Rice,Yam,Maize,5,10,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-25,-30
2022,Nasarawa,Obi,Wet,27,1478,Flood,Maize,Cassava,Rice,3,10,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-35,-50,-40
2022,Nasarawa,Obi,Dry,28.5,59,Drought,Maize,Cassava,Yam,4,11,10,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Reduced Yield,-30,-25,-25
2022,Nasarawa,Toto,Wet,26.8,1366,Flood,Cassava,Yam,Maize,10,9,3,Wet,Wet,Wet,Crop Failure,Crop Failure,Reduced Yield,-50,-50,-35
2022,Nasarawa,Toto,Dry,28.8,96,Normal,Rice,Cassava,Yam,4,10,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Nasarawa,Wamba,Wet,27.7,1364,Flood,Yam,Maize,Cassava,9,3,10,Wet,Wet,Wet,Crop Failure,Reduced Yield,Crop Failure,-50,-35,-50
2022,Nasarawa,Wamba,Dry,28,93,Normal,Maize,Yam,Cassava,3,9,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Niger,Agaie,Wet,27.7,1259,Normal,Rice,Yam,Cassava,4,9,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Niger,Agaie,Dry,28.5,78,Normal,Cassava,Rice,Yam,10,4,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Niger,Agwara,Wet,27.5,1534,Normal,Maize,Yam,Rice,3,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Niger,Agwara,Dry,28.9,52,Drought,Maize,Rice,Cassava,4,5,11,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-25
2022,Niger,Bida,Wet,27.3,1369,Flood,Rice,Maize,Cassava,4,3,10,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-40,-35,-50
2022,Niger,Bida,Dry,28.4,62,Normal,Rice,Yam,Maize,4,9,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2022,Niger,Borgu,Wet,27.1,1358,Flood,Yam,Rice,Maize,9,4,3,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-40,-35
2022,Niger,Borgu,Dry,28.6,84,Drought,Maize,Yam,Cassava,4,10,11,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Reduced Yield,-30,-25,-25
2022,Niger,Bosso,Wet,27,1302,Normal,Rice,Yam,Maize,4,9,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2022,Niger,Bosso,Dry,27.5,80,Drought,Yam,Cassava,Maize,10,11,4,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Reduced Yield,-25,-25,-30
2022,Niger,Chanchaga,Wet,27.2,1219,Normal,Rice,Cassava,Yam,4,10,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Niger,Chanchaga,Dry,28.9,77,Normal,Rice,Cassava,Yam,4,10,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Niger,Edati,Wet,26.7,1260,Flood,Cassava,Rice,Yam,10,4,9,Wet,Wet,Wet,Crop Failure,Reduced Yield,Crop Failure,-50,-40,-50
2022,Niger,Edati,Dry,27.9,95,Drought,Yam,Cassava,Maize,10,11,4,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Reduced Yield,-25,-25,-30
2022,Niger,Gbako,Wet,27.9,1194,Flood,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-35,-40
2022,Niger,Gbako,Dry,28.6,78,Drought,Yam,Rice,Cassava,10,5,11,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-25,-50,-25
2022,Niger,Gurara,Wet,27.9,1182,Flood,Maize,Cassava,Yam,3,10,9,Wet,Wet,Wet,Reduced Yield,Crop Failure,Crop Failure,-35,-50,-50
2022,Niger,Gurara,Dry,28.8,71,Drought,Maize,Cassava,Rice,4,11,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-25,-50
2022,Niger,Katcha,Wet,27.6,1311,Normal,Rice,Maize,Cassava,4,3,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Niger,Katcha,Dry,28.5,84,Normal,Yam,Maize,Rice,9,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Niger,Kontagora,Wet,26.8,1455,Flood,Rice,Yam,Maize,4,9,3,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-40,-50,-35
2022,Niger,Kontagora,Dry,27.9,82,Normal,Cassava,Yam,Rice,10,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Niger,Lapai,Wet,27.8,1290,Flood,Maize,Yam,Cassava,3,9,10,Wet,Wet,Wet,Reduced Yield,Crop Failure,Crop Failure,-35,-50,-50
2022,Niger,Lapai,Dry,27.8,77,Normal,Rice,Maize,Cassava,4,3,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2022,Niger,Lavun,Wet,26.8,1333,Flood,Maize,Cassava,Yam,3,10,9,Wet,Wet,Wet,Reduced Yield,Crop Failure,Crop Failure,-35,-50,-50
2022,Niger,Lavun,Dry,29,56,Normal,Maize,Yam,Rice,3,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Niger,Magama,Wet,26.5,1475,Normal,Rice,Yam,Maize,4,9,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2022,Niger,Magama,Dry,28.1,72,Drought,Cassava,Yam,Maize,11,10,4,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Reduced Yield,-25,-25,-30
2022,Niger,Mariga,Wet,27.1,1315,Flood,Cassava,Rice,Maize,10,4,3,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-40,-35
2022,Niger,Mariga,Dry,28.3,99,Drought,Rice,Cassava,Maize,5,11,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-25,-30
2022,Niger,Mashegu,Wet,26.7,1153,Normal,Cassava,Yam,Rice,10,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Niger,Mashegu,Dry,28,93,Drought,Rice,Maize,Yam,5,4,10,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-25
2022,Niger,Mokwa,Wet,27.9,1106,Normal,Cassava,Rice,Yam,10,4,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Niger,Mokwa,Dry,27.7,69,Normal,Maize,Rice,Yam,3,4,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Niger,Muya,Wet,27.8,1461,Normal,Maize,Yam,Cassava,3,9,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2022,Niger,Muya,Dry,28.9,90,Drought,Yam,Maize,Cassava,10,4,11,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Reduced Yield,-25,-30,-25
2022,Niger,Paikoro,Wet,27.7,1204,Flood,Cassava,Rice,Yam,10,4,9,Wet,Wet,Wet,Crop Failure,Reduced Yield,Crop Failure,-50,-40,-50
2022,Niger,Paikoro,Dry,28,71,Drought,Maize,Rice,Yam,4,5,10,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-25
2022,Niger,Rafi,Wet,27.7,1535,Normal,Cassava,Rice,Maize,10,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2022,Niger,Rafi,Dry,28.5,69,Normal,Rice,Yam,Cassava,4,9,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Niger,Rijau,Wet,26.9,1335,Flood,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-35,-40
2022,Niger,Rijau,Dry,28.6,92,Normal,Cassava,Rice,Yam,10,4,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2022,Niger,Shiroro,Wet,27,1357,Flood,Yam,Cassava,Maize,9,10,3,Wet,Wet,Wet,Crop Failure,Crop Failure,Reduced Yield,-50,-50,-35
2022,Niger,Shiroro,Dry,27.8,87,Normal,Yam,Rice,Cassava,9,4,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
